scenario,policy,metric,mean,ci_low,ci_high,n
sc_peak_workload,fixed,queue_tail_slope,0.30842227832155167,0.21771809565781014,0.42190509179691105,12
sc_peak_workload,fixed,terminal_system,0.0,0.0,0.0,12
sc_peak_workload,fixed,uncompleted_at_drain_limit,0.0,0.0,0.0,12
sc_peak_workload,fixed,drain_truncated,0.0,0.0,0.0,12
sc_peak_workload,fixed,drain_minutes,531.5,428.32291666666663,647.25625,12
sc_peak_workload,fixed,first_queue_threshold_period,338.5833333333333,336.0,343.3333333333333,12
sc_peak_workload,fixed,mean_net_queue_drift,0.2385265700483092,0.1814387077294686,0.3040477807971015,12
sc_peak_workload,fixed,tail_net_queue_drift,0.19431818181818183,0.10636363636363635,0.29063446969696954,12
sc_peak_workload,fixed,service_floor_binding_rate,0.1259812801932367,0.11601751207729467,0.1353430706521739,12
sc_peak_workload,fixed,projection_binding_rate,0.0,0.0,0.0,12
sc_peak_workload,gate_only,mean_gate_wait,21.507945890479913,20.686639035861123,22.351564575221463,12
sc_peak_workload,gate_only,mean_yard_wait,3.7876415597664397,3.600055480399979,3.994455147236819,12
sc_peak_workload,gate_only,mean_total_wait,25.295587450246355,24.41472887911558,26.246132920276317,12
sc_peak_workload,gate_only,p95_total_wait,57.754275179133494,55.14121966136196,60.663744740009086,12
sc_peak_workload,gate_only,mean_turnaround,41.29051716646652,40.37199094406273,42.215516570599185,12
sc_peak_workload,gate_only,mean_gate_queue,15.751630434782607,15.1932844580314,16.3506207226248,12
sc_peak_workload,gate_only,mean_yard_queue,2.7017235305958134,2.5655230349235105,2.8457776016505636,12
sc_peak_workload,gate_only,p95_yard_queue,9.84791666666666,9.22069444444444,10.492243055555546,12
sc_peak_workload,gate_only,throughput_rate,0.8738181366363071,0.8700866994285363,0.8774661070487055,12
sc_peak_workload,gate_only,completion_rate,1.0,1.0,1.0,12
sc_peak_workload,gate_only,acceptance_rate,0.8890397216851569,0.8852144494426002,0.8924356436256126,12
sc_peak_workload,gate_only,gate_utilization,0.9901519726247988,0.9889849725744767,0.9912283457880434,12
sc_peak_workload,gate_only,yard_utilization,0.9467480101150102,0.9436550707013475,0.9499577109313077,12
sc_peak_workload,gate_only,yard_resource_hours_per_truck,0.18475441627514608,0.18444173960700952,0.18503363110906507,12
sc_peak_workload,gate_only,mean_composite_cost,0.5135628533168338,0.5010145121978058,0.5267925044404006,12
sc_peak_workload,gate_only,mean_quota,23.80344202898551,23.70544799214976,23.898118583937197,12
sc_peak_workload,gate_only,mean_yard_capacity,8.0,8.0,8.0,12
sc_peak_workload,gate_only,unstable,0.25,0.0,0.5,12
sc_peak_workload,gate_only,queue_tail_slope,-0.012891275614885718,-0.032767408597535644,0.006718155959896402,12
sc_peak_workload,gate_only,terminal_system,0.0,0.0,0.0,12
sc_peak_workload,gate_only,uncompleted_at_drain_limit,0.0,0.0,0.0,12
sc_peak_workload,gate_only,drain_truncated,0.0,0.0,0.0,12
sc_peak_workload,gate_only,drain_minutes,31.0,26.666666666666668,35.416666666666664,12
sc_peak_workload,gate_only,first_queue_threshold_period,417.6666666666667,375.75,480.81458333333325,12
sc_peak_workload,gate_only,mean_net_queue_drift,0.0006793478260869565,-0.003396739130434782,0.005059254227053139,12
sc_peak_workload,gate_only,tail_net_queue_drift,-0.048106060606060604,-0.073125,-0.02196022727272728,12
sc_peak_workload,gate_only,service_floor_binding_rate,0.38066123188405804,0.3555197010869565,0.4042931008454106,12
sc_peak_workload,gate_only,projection_binding_rate,0.0006038647342995169,0.00022644927536231884,0.000981280193236715,12
sc_peak_workload,pto,mean_gate_wait,5.082592264315337,4.251236556729108,6.148272202131593,12
sc_peak_workload,pto,mean_yard_wait,0.27129803292270593,0.21217286308797487,0.3347386636372077,12
sc_peak_workload,pto,mean_total_wait,5.353890297238043,4.562741636018142,6.414787798223135,12
sc_peak_workload,pto,p95_total_wait,15.064694103989744,12.227305168722607,19.022000724375854,12
sc_peak_workload,pto,mean_turnaround,21.35122029834703,20.554736086881423,22.44708044970761,12
sc_peak_workload,pto,mean_gate_queue,3.704556662640902,3.073151859400161,4.47492168629227,12
sc_peak_workload,pto,mean_yard_queue,0.11956521739130434,0.08424277878421899,0.15455553039452494,12
sc_peak_workload,pto,p95_yard_queue,0.5491666666666662,0.39956249999999977,0.6959930555555548,12
sc_peak_workload,pto,throughput_rate,0.8150766577414373,0.8096221239447537,0.8206637034744159,12
sc_peak_workload,pto,completion_rate,1.0,1.0,1.0,12
sc_peak_workload,pto,acceptance_rate,0.8277940682705488,0.8217896375250999,0.8349800228474028,12
sc_peak_workload,pto,gate_utilization,0.9478399255233495,0.9429417805203302,0.9529484796447262,12
sc_peak_workload,pto,yard_utilization,0.7450540207232325,0.726953473370493,0.7653560486829057,12
sc_peak_workload,pto,yard_resource_hours_per_truck,0.23540473762293054,0.229731563670313,0.24128029105526463,12
sc_peak_workload,pto,mean_composite_cost,0.31759289332284607,0.3072398521461286,0.3312992665196535,12
sc_peak_workload,pto,mean_quota,21.333333333333332,21.083333333333332,21.583333333333332,12
sc_peak_workload,pto,mean_yard_capacity,9.5,9.25,9.75,12
sc_peak_workload,pto,unstable,0.0,0.0,0.0,12
sc_peak_workload,pto,queue_tail_slope,-0.0013750941510812797,-0.0038903227558546075,0.0015021893061276414,12
sc_peak_workload,pto,terminal_system,0.0,0.0,0.0,12
sc_peak_workload,pto,uncompleted_at_drain_limit,0.0,0.0,0.0,12
sc_peak_workload,pto,drain_truncated,0.0,0.0,0.0,12
sc_peak_workload,pto,drain_minutes,23.666666666666668,20.914583333333333,26.5,12
sc_peak_workload,pto,first_queue_threshold_period,55.166666666666664,-1.0,139.41666666666666,12
sc_peak_workload,pto,mean_net_queue_drift,-0.011775362318840582,-0.024005510265700483,-0.0025664251207729465,12
sc_peak_workload,pto,tail_net_queue_drift,-0.0037878787878787867,-0.014782196969696973,0.006060606060606061,12
sc_peak_workload,pto,service_floor_binding_rate,0.5820501207729468,0.5489092693236715,0.6150437801932367,12
sc_peak_workload,pto,projection_binding_rate,0.5,0.25,0.75,12
sc_peak_workload,online_joint,mean_gate_wait,21.093483222418318,17.155558700652332,25.20695434696983,12
sc_peak_workload,online_joint,mean_yard_wait,1.3052234054827907,0.8051718307667596,2.0189213958126087,12
sc_peak_workload,online_joint,mean_total_wait,22.398706627901106,18.65910696314914,26.41268911624911,12
sc_peak_workload,online_joint,p95_total_wait,53.44680438041109,48.1652675798123,58.39691422640019,12
sc_peak_workload,online_joint,mean_turnaround,38.390666344713715,34.568592910049475,42.43679691191537,12
sc_peak_workload,online_joint,mean_gate_queue,15.394235607890499,12.640996125201285,18.743184442934783,12
sc_peak_workload,online_joint,mean_yard_queue,0.9058751006441225,0.5702870873590982,1.4070786156400963,12
sc_peak_workload,online_joint,p95_yard_queue,3.0577777777777757,2.1326909722222203,4.373701388888886,12
sc_peak_workload,online_joint,throughput_rate,0.8665509890869586,0.8558688874946715,0.876975701893471,12
sc_peak_workload,online_joint,completion_rate,1.0,1.0,1.0,12
sc_peak_workload,online_joint,acceptance_rate,0.8814475542685106,0.8694201265927924,0.8919051662655967,12
sc_peak_workload,online_joint,gate_utilization,0.9848769625603865,0.9782417471819645,0.9903937229518921,12
sc_peak_workload,online_joint,yard_utilization,0.886825958846788,0.866385644221734,0.9084496514968013,12
sc_peak_workload,online_joint,yard_resource_hours_per_truck,0.19753565661798164,0.19254837907053732,0.2019675904547948,12
sc_peak_workload,online_joint,mean_composite_cost,0.4955490413025325,0.44650007400110275,0.5477849218482825,12
sc_peak_workload,online_joint,mean_quota,23.50475543478261,23.082085975241544,23.964560688405793,12
sc_peak_workload,online_joint,mean_yard_capacity,8.478713768115943,8.250218900966182,8.70477996678744,12
sc_peak_workload,online_joint,unstable,0.25,0.0,0.5,12
sc_peak_workload,online_joint,queue_tail_slope,-0.005608209723842392,-0.03219228550458419,0.022712866124832174,12
sc_peak_workload,online_joint,terminal_system,0.0,0.0,0.0,12
sc_peak_workload,online_joint,uncompleted_at_drain_limit,0.0,0.0,0.0,12
sc_peak_workload,online_joint,drain_truncated,0.0,0.0,0.0,12
sc_peak_workload,online_joint,drain_minutes,29.416666666666668,24.33125,34.75,12
sc_peak_workload,online_joint,first_queue_threshold_period,473.4166666666667,409.83124999999995,567.8458333333333,12
sc_peak_workload,online_joint,mean_net_queue_drift,0.001585144927536232,-0.0021135265700483095,0.0050592542270531385,12
sc_peak_workload,online_joint,tail_net_queue_drift,-0.04393939393939394,-0.07122159090909093,-0.017793560606060615,12
sc_peak_workload,online_joint,service_floor_binding_rate,0.45772946859903385,0.3773777173913043,0.5455219655797102,12
sc_peak_workload,online_joint,projection_binding_rate,0.008680555555555554,0.0007548309178743961,0.023550724637681163,12
