scenario,policy,metric,mean,ci_low,ci_high,n
sc_peak_workload,fixed,mean_yard_wait,4.608152039452298,4.4380006176624756,4.782307293886421,50
sc_peak_workload,fixed,mean_total_wait,355.5793759884738,323.1599259353398,387.78318572057924,50
sc_peak_workload,fixed,p95_total_wait,553.086101669739,507.50818195193017,594.9257335050557,50
sc_peak_workload,fixed,mean_turnaround,371.57834048759105,340.3335688543243,403.23490596281545,50
sc_peak_workload,fixed,mean_gate_queue,255.65104287439615,231.3746018870773,280.52032584541064,50
sc_peak_workload,fixed,mean_yard_queue,3.408635265700483,3.2776759661835753,3.531653125,50
sc_peak_workload,fixed,p95_yard_queue,11.54229999999999,11.008047499999993,12.100599999999995,50
sc_peak_workload,fixed,throughput_rate,0.8982779614747761,0.8973029073642503,0.8993419695795115,50
sc_peak_workload,fixed,completion_rate,1.0,1.0,1.0,50
sc_peak_workload,fixed,acceptance_rate,0.9143141322815771,0.9131775772577311,0.9153892670102425,50
sc_peak_workload,fixed,gate_utilization,0.9999464070048308,0.9998803781702896,0.9999972826086957,50
sc_peak_workload,fixed,yard_utilization,0.962024486103885,0.961127672551744,0.9629364603183996,50
sc_peak_workload,fixed,yard_resource_hours_per_truck,0.17970449439549072,0.17951504474667154,0.17989469558866245,50
sc_peak_workload,fixed,mean_composite_cost,4.176636587247575,3.8096142766417467,4.540689134533752,50
sc_peak_workload,fixed,mean_quota,25.0,25.0,25.0,50
sc_peak_workload,fixed,mean_yard_capacity,8.0,8.0,8.0,50
sc_peak_workload,fixed,unstable,0.92,0.84,0.98,50
sc_peak_workload,fixed,queue_tail_slope,0.31606416849333674,0.2517096574872868,0.3814851569059447,50
sc_peak_workload,fixed,terminal_system,0.0,0.0,0.0,50
sc_peak_workload,fixed,uncompleted_at_drain_limit,0.0,0.0,0.0,50
sc_peak_workload,fixed,drain_truncated,0.0,0.0,0.0,50
sc_peak_workload,fixed,drain_minutes,571.04,523.1215,614.87,50
sc_peak_workload,fixed,first_queue_threshold_period,337.62,336.2,339.2405,50
sc_peak_workload,fixed,mean_net_queue_drift,0.2678623188405797,0.24101358695652172,0.2959633152173913,50
sc_peak_workload,fixed,tail_net_queue_drift,0.25727272727272726,0.2019931818181818,0.3108454545454546,50
sc_peak_workload,fixed,service_floor_binding_rate,0.12340579710144929,0.11867753623188408,0.12795652173913044,50
sc_peak_workload,fixed,projection_binding_rate,0.0,0.0,0.0,50
sc_peak_workload,pto,mean_gate_wait,5.824865993013718,5.121344257244929,6.616603674631242,50
sc_peak_workload,pto,mean_yard_wait,0.2722701518480501,0.23891045974614455,0.304324238842333,50
sc_peak_workload,pto,mean_total_wait,6.097136144861768,5.412807758758102,6.826404872790683,50
sc_peak_workload,pto,p95_total_wait,18.55956211647414,14.922929694696753,23.225005684498434,50
sc_peak_workload,pto,mean_turnaround,22.09867701385253,21.39677452431683,22.897207738134046,50
sc_peak_workload,pto,mean_gate_queue,4.252025966183575,3.758562756642512,4.806595878623188,50
sc_peak_workload,pto,mean_yard_queue,0.12314371980676327,0.10303496376811594,0.14287160326086956,50
sc_peak_workload,pto,p95_yard_queue,0.570499999999999,0.489559166666666,0.6446016666666657,50
sc_peak_workload,pto,throughput_rate,0.818653028703158,0.8147342244182665,0.822234184150806,50
sc_peak_workload,pto,completion_rate,1.0,1.0,1.0,50
sc_peak_workload,pto,acceptance_rate,0.8313162303148431,0.8273826079844028,0.8354122264088165,50
sc_peak_workload,pto,gate_utilization,0.951087711352657,0.9482028985507246,0.9539913345410628,50
sc_peak_workload,pto,yard_utilization,0.7489684425627736,0.7411241240657737,0.7567936540470226,50
sc_peak_workload,pto,yard_resource_hours_per_truck,0.2343221379164807,0.23183629213966947,0.23708242145863295,50
sc_peak_workload,pto,mean_composite_cost,0.3251058668999373,0.3164700978670478,0.33448272082017977,50
sc_peak_workload,pto,mean_quota,21.44,21.3195,21.58,50
sc_peak_workload,pto,mean_yard_capacity,9.5,9.3795,9.64,50
sc_peak_workload,pto,unstable,0.0,0.0,0.0,50
sc_peak_workload,pto,queue_tail_slope,-0.0007666168910327056,-0.0019152274558640631,0.0005131381001485559,50
