scenario,policy,metric,mean,ci_low,ci_high,n
sc_median_workload,online_joint,mean_gate_wait,10.647770791306165,9.694824518950853,11.70150617470274,50
sc_median_workload,online_joint,mean_yard_wait,1.6793538910386665,1.4548630129550217,1.898172924194547,50
sc_median_workload,online_joint,mean_total_wait,12.32712468234483,11.286063833365658,13.382927804729183,50
sc_median_workload,online_joint,p95_total_wait,29.651527585676234,27.690304215631333,31.80615052636745,50
sc_median_workload,online_joint,mean_turnaround,28.32734660447379,27.351346532784675,29.376740230584154,50
sc_median_workload,online_joint,mean_gate_queue,7.697524154589372,6.949699501811595,8.470297765700483,50
sc_median_workload,online_joint,mean_yard_queue,1.121529589371981,0.9770413496376812,1.2734009661835748,50
sc_median_workload,online_joint,p95_yard_queue,3.9475333333333316,3.5214516666666653,4.38016333333333,50
sc_median_workload,online_joint,throughput_rate,0.8999276004353551,0.8947357277668979,0.9048237142175705,50
sc_median_workload,online_joint,completion_rate,1.0,1.0,1.0,50
sc_median_workload,online_joint,acceptance_rate,0.9147489884573327,0.9095335814539725,0.919867999849521,50
sc_median_workload,online_joint,gate_utilization,0.9659133454106281,0.9625239923007248,0.968970338919082,50
sc_median_workload,online_joint,yard_utilization,0.8967044517330869,0.8876886565173807,0.9053887058812784,50
sc_median_workload,online_joint,yard_resource_hours_per_truck,0.1953856773399821,0.19343190206735394,0.197418853481327,50
sc_median_workload,online_joint,mean_composite_cost,0.33837801540100204,0.3266477872506663,0.35128445966601896,50
sc_median_workload,online_joint,mean_quota,23.781702898550726,23.488396739130433,24.061965126811593,50
sc_median_workload,online_joint,mean_yard_capacity,8.145597826086957,8.05791349637681,8.236052083333334,50
sc_median_workload,online_joint,unstable,0.2,0.1,0.32,50
sc_median_workload,online_joint,queue_tail_slope,-0.0023842085392448515,-0.007968146618356183,0.0032273150929113363,50
sc_median_workload,online_joint,terminal_system,0.0,0.0,0.0,50
sc_median_workload,online_joint,uncompleted_at_drain_limit,0.0,0.0,0.0,50
sc_median_workload,online_joint,drain_truncated,0.0,0.0,0.0,50
sc_median_workload,online_joint,drain_minutes,28.88,26.5195,31.26,50
sc_median_workload,online_joint,first_queue_threshold_period,344.14,221.6,479.82949999999994,50
sc_median_workload,online_joint,mean_net_queue_drift,0.0004166666666666664,-0.0013953804347826089,0.0022826086956521737,50
sc_median_workload,online_joint,tail_net_queue_drift,-0.03109090909090909,-0.0423659090909091,-0.020454545454545454,50
sc_median_workload,online_joint,service_floor_binding_rate,0.21759057971014492,0.18983469202898554,0.24797780797101446,50
sc_median_workload,online_joint,projection_binding_rate,0.0005072463768115942,0.00010869565217391303,0.0010507246376811595,50
sc_high_workload,fixed,mean_gate_wait,267.0859804988332,238.8623592194505,294.50906555448347,50
sc_high_workload,fixed,mean_yard_wait,4.639072108629208,4.438143148389045,4.849267256760522,50
sc_high_workload,fixed,mean_total_wait,271.72505260746243,242.33535069775442,299.95219684157377,50
sc_high_workload,fixed,p95_total_wait,408.7859711600636,368.46499737131336,450.16365084626136,50
sc_high_workload,fixed,mean_turnaround,287.7192738326634,259.3255993705534,317.6605013768077,50
sc_high_workload,fixed,mean_gate_queue,194.78938466183573,174.2633276419082,216.35491408514488,50
sc_high_workload,fixed,mean_yard_queue,3.4092554347826085,3.2624771739130436,3.565868523550724,50
sc_high_workload,fixed,p95_yard_queue,11.915633333333325,11.221494999999992,12.743779166666654,50
sc_high_workload,fixed,throughput_rate,0.9004780372146324,0.899237063801398,0.9016405777088682,50
sc_high_workload,fixed,completion_rate,1.0,1.0,1.0,50
sc_high_workload,fixed,acceptance_rate,0.9169150294800394,0.9157964969381448,0.9180010489469062,50
sc_high_workload,fixed,gate_utilization,0.9998155193236714,0.9996408514492754,0.9999590051328503,50
sc_high_workload,fixed,yard_utilization,0.9617884055727491,0.9608518652442822,0.9627281999403559,50
sc_high_workload,fixed,yard_resource_hours_per_truck,0.18043090809222442,0.18023142582425106,0.1806391344452413,50
