seed_block,seed,policy,period,mean_yard_queue
3,41003,pto_high_fidelity,914,2.075
3,41003,pto_high_fidelity,915,3.025
3,41003,pto_high_fidelity,916,2.675
3,41003,pto_high_fidelity,917,3.05
3,41003,pto_high_fidelity,918,2.775
3,41003,pto_high_fidelity,919,3.125
3,41003,pto_high_fidelity,920,1.8
3,41003,pto_high_fidelity,921,1.575
3,41003,pto_high_fidelity,922,1.975
3,41003,pto_high_fidelity,923,2.15
3,41003,pto_high_fidelity,924,2.375
3,41003,pto_high_fidelity,925,2.55
3,41003,pto_high_fidelity,926,2.5
3,41003,pto_high_fidelity,927,1.825
3,41003,pto_high_fidelity,928,2.6
3,41003,pto_high_fidelity,929,2.55
3,41003,pto_high_fidelity,930,3.45
3,41003,pto_high_fidelity,931,2.725
3,41003,pto_high_fidelity,932,2.075
3,41003,pto_high_fidelity,933,2.175
3,41003,pto_high_fidelity,934,1.8
3,41003,pto_high_fidelity,935,1.775
3,41003,pto_high_fidelity,936,2.05
3,41003,pto_high_fidelity,937,2.425
3,41003,pto_high_fidelity,938,2.875
3,41003,pto_high_fidelity,939,2.5
3,41003,pto_high_fidelity,940,2.025
3,41003,pto_high_fidelity,941,1.8
3,41003,pto_high_fidelity,942,2.625
3,41003,pto_high_fidelity,943,2.6
3,41003,pto_high_fidelity,944,3.05
3,41003,pto_high_fidelity,945,2.85
3,41003,pto_high_fidelity,946,2.7
3,41003,pto_high_fidelity,947,3.025
3,41003,pto_high_fidelity,948,3.15
3,41003,pto_high_fidelity,949,2.975
3,41003,pto_high_fidelity,950,3.6
3,41003,pto_high_fidelity,951,3.15
3,41003,pto_high_fidelity,952,3.5
3,41003,pto_high_fidelity,953,3.65
3,41003,pto_high_fidelity,954,4.0
3,41003,pto_high_fidelity,955,4.025
3,41003,pto_high_fidelity,956,4.35
3,41003,pto_high_fidelity,957,3.575
3,41003,pto_high_fidelity,958,3.45
3,41003,pto_high_fidelity,959,3.95
3,41003,pto_high_fidelity,960,4.0
3,41003,pto_high_fidelity,961,3.425
3,41003,pto_high_fidelity,962,3.375
3,41003,pto_high_fidelity,963,2.35
3,41003,pto_high_fidelity,964,2.575
3,41003,pto_high_fidelity,965,2.8
3,41003,pto_high_fidelity,966,2.45
3,41003,pto_high_fidelity,967,3.2
3,41003,pto_high_fidelity,968,3.0
3,41003,pto_high_fidelity,969,2.225
3,41003,pto_high_fidelity,970,2.65
3,41003,pto_high_fidelity,971,3.125
3,41003,pto_high_fidelity,972,3.425
3,41003,pto_high_fidelity,973,2.975
3,41003,pto_high_fidelity,974,2.5
3,41003,pto_high_fidelity,975,3.35
3,41003,pto_high_fidelity,976,1.875
3,41003,pto_high_fidelity,977,1.425
3,41003,pto_high_fidelity,978,1.275
3,41003,pto_high_fidelity,979,1.5
3,41003,pto_high_fidelity,980,1.525
3,41003,pto_high_fidelity,981,2.275
3,41003,pto_high_fidelity,982,2.35
3,41003,pto_high_fidelity,983,2.25
3,41003,pto_high_fidelity,984,1.925
3,41003,pto_high_fidelity,985,1.45
3,41003,pto_high_fidelity,986,2.325
3,41003,pto_high_fidelity,987,1.275
3,41003,pto_high_fidelity,988,1.8
3,41003,pto_high_fidelity,989,3.325
3,41003,pto_high_fidelity,990,3.1
3,41003,pto_high_fidelity,991,2.875
3,41003,pto_high_fidelity,992,2.25
3,41003,pto_high_fidelity,993,2.25
3,41003,pto_high_fidelity,994,2.775
3,41003,pto_high_fidelity,995,1.9
3,41003,pto_high_fidelity,996,2.5
3,41003,pto_high_fidelity,997,2.75
3,41003,pto_high_fidelity,998,3.525
3,41003,pto_high_fidelity,999,2.725
3,41003,pto_high_fidelity,1000,2.325
3,41003,pto_high_fidelity,1001,2.075
3,41003,pto_high_fidelity,1002,1.675
3,41003,pto_high_fidelity,1003,1.725
3,41003,pto_high_fidelity,1004,1.575
3,41003,pto_high_fidelity,1005,1.575
3,41003,pto_high_fidelity,1006,2.175
3,41003,pto_high_fidelity,1007,2.725
3,41003,pto_high_fidelity,1008,2.75
3,41003,pto_high_fidelity,1009,2.225
3,41003,pto_high_fidelity,1010,2.75
3,41003,pto_high_fidelity,1011,2.225
3,41003,pto_high_fidelity,1012,1.375
3,41003,pto_high_fidelity,1013,1.825
3,41003,pto_high_fidelity,1014,1.775
3,41003,pto_high_fidelity,1015,2.925
3,41003,pto_high_fidelity,1016,3.125
3,41003,pto_high_fidelity,1017,2.425
3,41003,pto_high_fidelity,1018,2.875
3,41003,pto_high_fidelity,1019,2.05
3,41003,pto_high_fidelity,1020,2.625
3,41003,pto_high_fidelity,1021,2.425
3,41003,pto_high_fidelity,1022,2.0
3,41003,pto_high_fidelity,1023,2.55
3,41003,pto_high_fidelity,1024,2.225
3,41003,pto_high_fidelity,1025,2.75
3,41003,pto_high_fidelity,1026,2.7
3,41003,pto_high_fidelity,1027,2.25
3,41003,pto_high_fidelity,1028,2.8
3,41003,pto_high_fidelity,1029,3.775
3,41003,pto_high_fidelity,1030,4.425
3,41003,pto_high_fidelity,1031,3.6
3,41003,pto_high_fidelity,1032,2.85
3,41003,pto_high_fidelity,1033,1.8
3,41003,pto_high_fidelity,1034,2.35
3,41003,pto_high_fidelity,1035,1.75
3,41003,pto_high_fidelity,1036,1.45
3,41003,pto_high_fidelity,1037,1.575
3,41003,pto_high_fidelity,1038,2.9
3,41003,pto_high_fidelity,1039,1.725
3,41003,pto_high_fidelity,1040,1.925
3,41003,pto_high_fidelity,1041,2.05
3,41003,pto_high_fidelity,1042,2.35
3,41003,pto_high_fidelity,1043,3.275
3,41003,pto_high_fidelity,1044,2.925
3,41003,pto_high_fidelity,1045,2.2
3,41003,pto_high_fidelity,1046,2.3
3,41003,pto_high_fidelity,1047,1.55
3,41003,pto_high_fidelity,1048,2.475
3,41003,pto_high_fidelity,1049,2.775
3,41003,pto_high_fidelity,1050,2.025
3,41003,pto_high_fidelity,1051,2.375
3,41003,pto_high_fidelity,1052,2.05
3,41003,pto_high_fidelity,1053,1.9
3,41003,pto_high_fidelity,1054,1.3
3,41003,pto_high_fidelity,1055,2.225
3,41003,pto_high_fidelity,1056,1.775
3,41003,pto_high_fidelity,1057,1.275
3,41003,pto_high_fidelity,1058,2.35
3,41003,pto_high_fidelity,1059,1.85
3,41003,pto_high_fidelity,1060,3.35
3,41003,pto_high_fidelity,1061,3.35
3,41003,pto_high_fidelity,1062,3.55
3,41003,pto_high_fidelity,1063,3.1
3,41003,pto_high_fidelity,1064,1.45
3,41003,pto_high_fidelity,1065,2.275
3,41003,pto_high_fidelity,1066,1.95
3,41003,pto_high_fidelity,1067,2.25
3,41003,pto_high_fidelity,1068,2.8
3,41003,pto_high_fidelity,1069,2.85
3,41003,pto_high_fidelity,1070,3.125
3,41003,pto_high_fidelity,1071,3.175
3,41003,pto_high_fidelity,1072,3.825
3,41003,pto_high_fidelity,1073,3.25
3,41003,pto_high_fidelity,1074,2.95
3,41003,pto_high_fidelity,1075,2.5
3,41003,pto_high_fidelity,1076,2.3
3,41003,pto_high_fidelity,1077,2.225
3,41003,pto_high_fidelity,1078,2.1
3,41003,pto_high_fidelity,1079,1.85
3,41003,pto_high_fidelity,1080,2.675
3,41003,pto_high_fidelity,1081,3.425
3,41003,pto_high_fidelity,1082,3.05
3,41003,pto_high_fidelity,1083,2.825
3,41003,pto_high_fidelity,1084,2.6
3,41003,pto_high_fidelity,1085,2.55
3,41003,pto_high_fidelity,1086,2.8
3,41003,pto_high_fidelity,1087,2.175
3,41003,pto_high_fidelity,1088,2.45
3,41003,pto_high_fidelity,1089,3.8
3,41003,pto_high_fidelity,1090,2.875
3,41003,pto_high_fidelity,1091,3.25
3,41003,pto_high_fidelity,1092,3.0
3,41003,pto_high_fidelity,1093,2.55
3,41003,pto_high_fidelity,1094,3.35
3,41003,pto_high_fidelity,1095,2.7
3,41003,pto_high_fidelity,1096,1.75
3,41003,pto_high_fidelity,1097,2.3
3,41003,pto_high_fidelity,1098,1.9
3,41003,pto_high_fidelity,1099,2.375
3,41003,pto_high_fidelity,1100,3.2
3,41003,pto_high_fidelity,1101,2.7
3,41003,pto_high_fidelity,1102,3.575
3,41003,pto_high_fidelity,1103,3.225
3,41003,pto_high_fidelity,1104,2.875
3,41003,pto_high_fidelity,1105,2.975
3,41003,pto_high_fidelity,1106,3.025
3,41003,pto_high_fidelity,1107,3.95
3,41003,pto_high_fidelity,1108,3.175
3,41003,pto_high_fidelity,1109,3.25
3,41003,pto_high_fidelity,1110,3.075
3,41003,pto_high_fidelity,1111,2.875
3,41003,pto_high_fidelity,1112,2.75
3,41003,pto_high_fidelity,1113,2.85
3,41003,pto_high_fidelity,1114,2.275
3,41003,pto_high_fidelity,1115,2.675
3,41003,pto_high_fidelity,1116,3.325
3,41003,pto_high_fidelity,1117,3.125
3,41003,pto_high_fidelity,1118,2.525
3,41003,pto_high_fidelity,1119,2.675
3,41003,pto_high_fidelity,1120,1.4
3,41003,pto_high_fidelity,1121,1.425
3,41003,pto_high_fidelity,1122,1.45
3,41003,pto_high_fidelity,1123,1.65
3,41003,pto_high_fidelity,1124,1.975
3,41003,pto_high_fidelity,1125,2.425
3,41003,pto_high_fidelity,1126,2.675
3,41003,pto_high_fidelity,1127,2.425
3,41003,pto_high_fidelity,1128,3.475
3,41003,pto_high_fidelity,1129,2.6
3,41003,pto_high_fidelity,1130,2.7
3,41003,pto_high_fidelity,1131,3.3
3,41003,pto_high_fidelity,1132,2.175
3,41003,pto_high_fidelity,1133,2.4
3,41003,pto_high_fidelity,1134,1.85
3,41003,pto_high_fidelity,1135,1.7
3,41003,pto_high_fidelity,1136,2.275
3,41003,pto_high_fidelity,1137,2.9
3,41003,pto_high_fidelity,1138,2.525
3,41003,pto_high_fidelity,1139,2.425
3,41003,pto_high_fidelity,1140,2.5
3,41003,pto_high_fidelity,1141,3.125
3,41003,pto_high_fidelity,1142,2.5
3,41003,pto_high_fidelity,1143,3.325
3,41003,pto_high_fidelity,1144,2.45
3,41003,pto_high_fidelity,1145,3.0
3,41003,pto_high_fidelity,1146,3.45
3,41003,pto_high_fidelity,1147,2.975
3,41003,pto_high_fidelity,1148,2.075
3,41003,pto_high_fidelity,1149,2.675
3,41003,pto_high_fidelity,1150,3.425
3,41003,pto_high_fidelity,1151,2.65
3,41003,pto_high_fidelity,1152,2.225
3,41003,pto_high_fidelity,1153,2.225
3,41003,pto_high_fidelity,1154,2.925
3,41003,pto_high_fidelity,1155,2.825
3,41003,pto_high_fidelity,1156,1.9
3,41003,pto_high_fidelity,1157,2.575
3,41003,pto_high_fidelity,1158,2.575
3,41003,pto_high_fidelity,1159,2.95
3,41003,pto_high_fidelity,1160,2.525
3,41003,pto_high_fidelity,1161,2.05
3,41003,pto_high_fidelity,1162,2.225
3,41003,pto_high_fidelity,1163,2.0
3,41003,pto_high_fidelity,1164,1.925
3,41003,pto_high_fidelity,1165,2.5
3,41003,pto_high_fidelity,1166,3.15
3,41003,pto_high_fidelity,1167,3.05
3,41003,pto_high_fidelity,1168,2.35
3,41003,pto_high_fidelity,1169,3.075
3,41003,pto_high_fidelity,1170,2.875
3,41003,pto_high_fidelity,1171,3.175
3,41003,pto_high_fidelity,1172,2.65
3,41003,pto_high_fidelity,1173,2.275
3,41003,pto_high_fidelity,1174,1.775
3,41003,pto_high_fidelity,1175,2.4
3,41003,pto_high_fidelity,1176,2.35
3,41003,pto_high_fidelity,1177,3.425
3,41003,pto_high_fidelity,1178,3.225
3,41003,pto_high_fidelity,1179,2.9
3,41003,pto_high_fidelity,1180,3.45
3,41003,pto_high_fidelity,1181,4.725
3,41003,pto_high_fidelity,1182,4.35
3,41003,pto_high_fidelity,1183,3.7
3,41003,pto_high_fidelity,1184,3.575
3,41003,pto_high_fidelity,1185,4.25
3,41003,pto_high_fidelity,1186,3.725
3,41003,pto_high_fidelity,1187,3.5
3,41003,pto_high_fidelity,1188,3.525
3,41003,pto_high_fidelity,1189,3.0
3,41003,pto_high_fidelity,1190,2.875
3,41003,pto_high_fidelity,1191,2.325
3,41003,pto_high_fidelity,1192,3.425
3,41003,pto_high_fidelity,1193,3.175
3,41003,pto_high_fidelity,1194,3.75
3,41003,pto_high_fidelity,1195,4.375
3,41003,pto_high_fidelity,1196,4.475
3,41003,pto_high_fidelity,1197,4.175
3,41003,pto_high_fidelity,1198,3.7
3,41003,pto_high_fidelity,1199,4.4
3,41003,pto_high_fidelity,1200,3.425
3,41003,pto_high_fidelity,1201,3.25
3,41003,pto_high_fidelity,1202,2.75
3,41003,pto_high_fidelity,1203,3.825
3,41003,pto_high_fidelity,1204,3.85
3,41003,pto_high_fidelity,1205,4.825
3,41003,pto_high_fidelity,1206,4.625
3,41003,pto_high_fidelity,1207,4.475
3,41003,pto_high_fidelity,1208,4.15
3,41003,pto_high_fidelity,1209,3.175
3,41003,pto_high_fidelity,1210,3.05
3,41003,pto_high_fidelity,1211,2.825
3,41003,pto_high_fidelity,1212,2.2
3,41003,pto_high_fidelity,1213,1.825
3,41003,pto_high_fidelity,1214,2.525
3,41003,pto_high_fidelity,1215,2.3
3,41003,pto_high_fidelity,1216,1.675
3,41003,pto_high_fidelity,1217,2.475
3,41003,pto_high_fidelity,1218,2.625
3,41003,pto_high_fidelity,1219,2.45
3,41003,pto_high_fidelity,1220,3.575
3,41003,pto_high_fidelity,1221,3.2
3,41003,pto_high_fidelity,1222,2.2
3,41003,pto_high_fidelity,1223,3.675
3,41003,pto_high_fidelity,1224,3.975
3,41003,pto_high_fidelity,1225,3.4
3,41003,pto_high_fidelity,1226,2.525
3,41003,pto_high_fidelity,1227,3.05
3,41003,pto_high_fidelity,1228,2.7
3,41003,pto_high_fidelity,1229,2.325
3,41003,pto_high_fidelity,1230,2.25
3,41003,pto_high_fidelity,1231,2.45
3,41003,pto_high_fidelity,1232,2.55
3,41003,pto_high_fidelity,1233,2.9
3,41003,pto_high_fidelity,1234,2.875
3,41003,pto_high_fidelity,1235,2.725
3,41003,pto_high_fidelity,1236,3.475
3,41003,pto_high_fidelity,1237,3.325
3,41003,pto_high_fidelity,1238,3.525
3,41003,pto_high_fidelity,1239,4.1
3,41003,pto_high_fidelity,1240,3.675
3,41003,pto_high_fidelity,1241,2.95
3,41003,pto_high_fidelity,1242,3.85
3,41003,pto_high_fidelity,1243,3.275
3,41003,pto_high_fidelity,1244,3.0
3,41003,pto_high_fidelity,1245,2.8
3,41003,pto_high_fidelity,1246,1.55
3,41003,pto_high_fidelity,1247,1.975
3,41003,pto_high_fidelity,1248,2.125
3,41003,pto_high_fidelity,1249,1.75
3,41003,pto_high_fidelity,1250,1.65
3,41003,pto_high_fidelity,1251,1.15
3,41003,pto_high_fidelity,1252,1.7
3,41003,pto_high_fidelity,1253,1.8
3,41003,pto_high_fidelity,1254,2.7
3,41003,pto_high_fidelity,1255,1.35
3,41003,pto_high_fidelity,1256,2.15
3,41003,pto_high_fidelity,1257,2.675
3,41003,pto_high_fidelity,1258,2.575
3,41003,pto_high_fidelity,1259,2.075
3,41003,pto_high_fidelity,1260,2.0
3,41003,pto_high_fidelity,1261,1.525
3,41003,pto_high_fidelity,1262,1.825
3,41003,pto_high_fidelity,1263,1.775
3,41003,pto_high_fidelity,1264,2.2
3,41003,pto_high_fidelity,1265,3.0
3,41003,pto_high_fidelity,1266,2.15
3,41003,pto_high_fidelity,1267,2.225
3,41003,pto_high_fidelity,1268,1.9
3,41003,pto_high_fidelity,1269,1.975
3,41003,pto_high_fidelity,1270,2.55
3,41003,pto_high_fidelity,1271,2.425
3,41003,pto_high_fidelity,1272,2.3
3,41003,pto_high_fidelity,1273,2.625
3,41003,pto_high_fidelity,1274,3.475
3,41003,pto_high_fidelity,1275,2.825
3,41003,pto_high_fidelity,1276,2.7
3,41003,pto_high_fidelity,1277,2.8
3,41003,pto_high_fidelity,1278,4.175
3,41003,pto_high_fidelity,1279,3.575
3,41003,pto_high_fidelity,1280,3.55
3,41003,pto_high_fidelity,1281,3.0
3,41003,pto_high_fidelity,1282,3.65
3,41003,pto_high_fidelity,1283,3.225
3,41003,pto_high_fidelity,1284,3.5
3,41003,pto_high_fidelity,1285,3.2
3,41003,pto_high_fidelity,1286,2.95
3,41003,pto_high_fidelity,1287,2.75
3,41003,pto_high_fidelity,1288,2.275
3,41003,pto_high_fidelity,1289,1.9
3,41003,pto_high_fidelity,1290,2.475
3,41003,pto_high_fidelity,1291,3.05
3,41003,pto_high_fidelity,1292,3.4
3,41003,pto_high_fidelity,1293,2.95
3,41003,pto_high_fidelity,1294,3.925
3,41003,pto_high_fidelity,1295,4.025
3,41003,pto_high_fidelity,1296,3.175
3,41003,pto_high_fidelity,1297,3.075
3,41003,pto_high_fidelity,1298,2.5
3,41003,pto_high_fidelity,1299,3.25
3,41003,pto_high_fidelity,1300,2.7
3,41003,pto_high_fidelity,1301,3.2
3,41003,pto_high_fidelity,1302,2.8
3,41003,pto_high_fidelity,1303,3.05
3,41003,pto_high_fidelity,1304,2.975
3,41003,pto_high_fidelity,1305,2.9
3,41003,pto_high_fidelity,1306,2.875
3,41003,pto_high_fidelity,1307,3.125
3,41003,pto_high_fidelity,1308,3.1
3,41003,pto_high_fidelity,1309,3.225
3,41003,pto_high_fidelity,1310,3.45
3,41003,pto_high_fidelity,1311,2.2
3,41003,pto_high_fidelity,1312,2.725
3,41003,pto_high_fidelity,1313,3.925
3,41003,pto_high_fidelity,1314,4.025
3,41003,pto_high_fidelity,1315,2.925
3,41003,pto_high_fidelity,1316,3.25
3,41003,pto_high_fidelity,1317,2.85
3,41003,pto_high_fidelity,1318,3.6
3,41003,pto_high_fidelity,1319,3.425
3,41003,pto_high_fidelity,1320,3.1
3,41003,pto_high_fidelity,1321,2.5
3,41003,pto_high_fidelity,1322,2.975
3,41003,pto_high_fidelity,1323,3.0
3,41003,pto_high_fidelity,1324,3.4
3,41003,pto_high_fidelity,1325,3.475
3,41003,pto_high_fidelity,1326,4.475
3,41003,pto_high_fidelity,1327,3.875
3,41003,pto_high_fidelity,1328,3.725
3,41003,pto_high_fidelity,1329,3.75
3,41003,pto_high_fidelity,1330,3.925
3,41003,pto_high_fidelity,1331,3.75
3,41003,pto_high_fidelity,1332,4.025
3,41003,pto_high_fidelity,1333,3.7
3,41003,pto_high_fidelity,1334,3.8
3,41003,pto_high_fidelity,1335,3.475
3,41003,pto_high_fidelity,1336,3.25
3,41003,pto_high_fidelity,1337,2.5
3,41003,pto_high_fidelity,1338,2.275
3,41003,pto_high_fidelity,1339,3.125
3,41003,pto_high_fidelity,1340,3.225
3,41003,pto_high_fidelity,1341,3.725
3,41003,pto_high_fidelity,1342,3.375
3,41003,pto_high_fidelity,1343,4.225
3,41003,pto_high_fidelity,1344,4.3
3,41003,pto_high_fidelity,1345,3.775
3,41003,pto_high_fidelity,1346,2.675
3,41003,pto_high_fidelity,1347,2.475
3,41003,pto_high_fidelity,1348,2.325
3,41003,pto_high_fidelity,1349,2.275
3,41003,pto_high_fidelity,1350,2.8
3,41003,pto_high_fidelity,1351,2.5
3,41003,pto_high_fidelity,1352,2.425
3,41003,pto_high_fidelity,1353,2.825
3,41003,pto_high_fidelity,1354,3.5
3,41003,pto_high_fidelity,1355,3.775
3,41003,pto_high_fidelity,1356,3.4
3,41003,pto_high_fidelity,1357,3.275
3,41003,pto_high_fidelity,1358,2.85
3,41003,pto_high_fidelity,1359,2.65
3,41003,pto_high_fidelity,1360,2.3
3,41003,pto_high_fidelity,1361,3.275
3,41003,pto_high_fidelity,1362,4.35
3,41003,pto_high_fidelity,1363,3.175
3,41003,pto_high_fidelity,1364,2.725
3,41003,pto_high_fidelity,1365,2.725
3,41003,pto_high_fidelity,1366,2.825
3,41003,pto_high_fidelity,1367,2.275
3,41003,pto_high_fidelity,1368,1.175
3,41003,pto_high_fidelity,1369,1.75
3,41003,pto_high_fidelity,1370,2.2
3,41003,pto_high_fidelity,1371,2.025
3,41003,pto_high_fidelity,1372,2.4
3,41003,pto_high_fidelity,1373,1.675
3,41003,pto_high_fidelity,1374,2.2
3,41003,pto_high_fidelity,1375,2.8
3,41003,pto_high_fidelity,1376,2.7
3,41003,pto_high_fidelity,1377,1.975
3,41003,pto_high_fidelity,1378,2.975
3,41003,pto_high_fidelity,1379,2.875
3,41003,pto_high_fidelity,1380,2.675
3,41003,pto_high_fidelity,1381,3.15
3,41003,pto_high_fidelity,1382,3.275
3,41003,pto_high_fidelity,1383,3.075
3,41003,pto_high_fidelity,1384,4.05
3,41003,pto_high_fidelity,1385,3.4
3,41003,pto_high_fidelity,1386,3.975
3,41003,pto_high_fidelity,1387,2.35
3,41003,pto_high_fidelity,1388,2.05
3,41003,pto_high_fidelity,1389,2.2
3,41003,pto_high_fidelity,1390,2.425
3,41003,pto_high_fidelity,1391,2.05
3,41003,pto_high_fidelity,1392,2.6
3,41003,pto_high_fidelity,1393,3.35
3,41003,pto_high_fidelity,1394,3.325
3,41003,pto_high_fidelity,1395,4.025
3,41003,pto_high_fidelity,1396,4.125
3,41003,pto_high_fidelity,1397,4.425
3,41003,pto_high_fidelity,1398,4.675
3,41003,pto_high_fidelity,1399,4.25
3,41003,pto_high_fidelity,1400,3.975
3,41003,pto_high_fidelity,1401,4.125
3,41003,pto_high_fidelity,1402,4.15
3,41003,pto_high_fidelity,1403,3.675
3,41003,pto_high_fidelity,1404,3.0
3,41003,pto_high_fidelity,1405,2.4
3,41003,pto_high_fidelity,1406,1.525
3,41003,pto_high_fidelity,1407,1.625
3,41003,pto_high_fidelity,1408,1.425
3,41003,pto_high_fidelity,1409,1.775
3,41003,pto_high_fidelity,1410,2.55
3,41003,pto_high_fidelity,1411,2.95
3,41003,pto_high_fidelity,1412,2.2
3,41003,pto_high_fidelity,1413,2.825
3,41003,pto_high_fidelity,1414,2.975
3,41003,pto_high_fidelity,1415,3.775
3,41003,pto_high_fidelity,1416,3.125
3,41003,pto_high_fidelity,1417,3.65
3,41003,pto_high_fidelity,1418,2.575
3,41003,pto_high_fidelity,1419,2.375
3,41003,pto_high_fidelity,1420,2.4
3,41003,pto_high_fidelity,1421,2.05
3,41003,pto_high_fidelity,1422,1.925
3,41003,pto_high_fidelity,1423,2.2
3,41003,pto_high_fidelity,1424,2.15
3,41003,pto_high_fidelity,1425,2.675
3,41003,pto_high_fidelity,1426,1.575
3,41003,pto_high_fidelity,1427,2.65
3,41003,pto_high_fidelity,1428,2.425
3,41003,pto_high_fidelity,1429,2.45
3,41003,pto_high_fidelity,1430,2.275
3,41003,pto_high_fidelity,1431,2.275
3,41003,pto_high_fidelity,1432,2.8
3,41003,pto_high_fidelity,1433,2.05
3,41003,pto_high_fidelity,1434,3.35
3,41003,pto_high_fidelity,1435,3.55
3,41003,pto_high_fidelity,1436,2.1
3,41003,pto_high_fidelity,1437,2.3
3,41003,pto_high_fidelity,1438,2.65
3,41003,pto_high_fidelity,1439,3.375
4,41004,pto_frozen,0,3.375
4,41004,pto_frozen,1,7.05
4,41004,pto_frozen,2,12.3
4,41004,pto_frozen,3,17.825
4,41004,pto_frozen,4,20.7
4,41004,pto_frozen,5,25.8
4,41004,pto_frozen,6,31.275
4,41004,pto_frozen,7,37.2
4,41004,pto_frozen,8,41.825
4,41004,pto_frozen,9,44.775
4,41004,pto_frozen,10,50.15
4,41004,pto_frozen,11,57.7
4,41004,pto_frozen,12,62.125
4,41004,pto_frozen,13,65.6
4,41004,pto_frozen,14,73.175
4,41004,pto_frozen,15,78.825
4,41004,pto_frozen,16,82.275
4,41004,pto_frozen,17,88.925
4,41004,pto_frozen,18,94.65
4,41004,pto_frozen,19,98.725
4,41004,pto_frozen,20,104.725
4,41004,pto_frozen,21,108.275
4,41004,pto_frozen,22,112.05
4,41004,pto_frozen,23,116.725
4,41004,pto_frozen,24,122.8
4,41004,pto_frozen,25,126.675
4,41004,pto_frozen,26,133.225
4,41004,pto_frozen,27,137.6
4,41004,pto_frozen,28,141.725
4,41004,pto_frozen,29,147.725
4,41004,pto_frozen,30,153.0
4,41004,pto_frozen,31,158.25
4,41004,pto_frozen,32,164.05
4,41004,pto_frozen,33,168.1
4,41004,pto_frozen,34,175.475
4,41004,pto_frozen,35,178.025
4,41004,pto_frozen,36,183.7
4,41004,pto_frozen,37,189.475
4,41004,pto_frozen,38,193.35
4,41004,pto_frozen,39,198.75
4,41004,pto_frozen,40,201.75
4,41004,pto_frozen,41,205.55
4,41004,pto_frozen,42,208.025
4,41004,pto_frozen,43,211.025
4,41004,pto_frozen,44,215.925
4,41004,pto_frozen,45,221.75
4,41004,pto_frozen,46,230.75
4,41004,pto_frozen,47,238.675
4,41004,pto_frozen,48,240.55
4,41004,pto_frozen,49,246.55
4,41004,pto_frozen,50,250.675
4,41004,pto_frozen,51,255.675
4,41004,pto_frozen,52,260.725
4,41004,pto_frozen,53,265.25
4,41004,pto_frozen,54,269.725
4,41004,pto_frozen,55,272.5
4,41004,pto_frozen,56,283.325
4,41004,pto_frozen,57,289.825
4,41004,pto_frozen,58,293.675
4,41004,pto_frozen,59,298.775
4,41004,pto_frozen,60,303.9
4,41004,pto_frozen,61,309.0
4,41004,pto_frozen,62,312.35
4,41004,pto_frozen,63,316.95
4,41004,pto_frozen,64,324.75
4,41004,pto_frozen,65,329.775
4,41004,pto_frozen,66,334.15
4,41004,pto_frozen,67,337.6
4,41004,pto_frozen,68,342.4
4,41004,pto_frozen,69,348.575
4,41004,pto_frozen,70,356.125
4,41004,pto_frozen,71,362.0
4,41004,pto_frozen,72,367.45
4,41004,pto_frozen,73,372.35
4,41004,pto_frozen,74,378.35
4,41004,pto_frozen,75,383.05
4,41004,pto_frozen,76,390.425
4,41004,pto_frozen,77,397.6
4,41004,pto_frozen,78,402.1
4,41004,pto_frozen,79,407.975
4,41004,pto_frozen,80,414.35
4,41004,pto_frozen,81,421.025
4,41004,pto_frozen,82,424.075
4,41004,pto_frozen,83,430.775
4,41004,pto_frozen,84,437.1
4,41004,pto_frozen,85,442.075
4,41004,pto_frozen,86,446.925
4,41004,pto_frozen,87,452.475
4,41004,pto_frozen,88,457.75
4,41004,pto_frozen,89,463.825
4,41004,pto_frozen,90,470.525
4,41004,pto_frozen,91,475.65
4,41004,pto_frozen,92,482.75
4,41004,pto_frozen,93,488.35
4,41004,pto_frozen,94,494.7
4,41004,pto_frozen,95,501.55
4,41004,pto_frozen,96,508.625
4,41004,pto_frozen,97,515.125
4,41004,pto_frozen,98,519.1
4,41004,pto_frozen,99,522.125
4,41004,pto_frozen,100,526.95
4,41004,pto_frozen,101,532.075
4,41004,pto_frozen,102,535.85
4,41004,pto_frozen,103,543.425
4,41004,pto_frozen,104,549.2
4,41004,pto_frozen,105,556.8
4,41004,pto_frozen,106,563.225
4,41004,pto_frozen,107,567.775
4,41004,pto_frozen,108,573.95
4,41004,pto_frozen,109,579.025
4,41004,pto_frozen,110,583.3
4,41004,pto_frozen,111,588.425
4,41004,pto_frozen,112,593.425
4,41004,pto_frozen,113,598.5
4,41004,pto_frozen,114,604.4
4,41004,pto_frozen,115,608.8
4,41004,pto_frozen,116,613.5
4,41004,pto_frozen,117,618.575
4,41004,pto_frozen,118,624.375
4,41004,pto_frozen,119,630.55
4,41004,pto_frozen,120,633.4
4,41004,pto_frozen,121,639.55
4,41004,pto_frozen,122,646.125
4,41004,pto_frozen,123,650.025
4,41004,pto_frozen,124,654.275
4,41004,pto_frozen,125,658.5
4,41004,pto_frozen,126,662.8
4,41004,pto_frozen,127,667.225
4,41004,pto_frozen,128,674.575
4,41004,pto_frozen,129,680.925
4,41004,pto_frozen,130,686.475
4,41004,pto_frozen,131,693.15
4,41004,pto_frozen,132,698.95
4,41004,pto_frozen,133,704.95
4,41004,pto_frozen,134,713.325
4,41004,pto_frozen,135,718.75
4,41004,pto_frozen,136,722.975
4,41004,pto_frozen,137,728.625
