scenario,policy,replication,arrivals,completed,completion_rate,throughput_rate,acceptance_rate,mean_gate_wait,mean_yard_wait,mean_total_wait,p95_total_wait,mean_turnaround,mean_gate_queue,mean_yard_queue,p95_yard_queue,gate_utilization,yard_utilization,yard_resource_hours_per_truck,mean_composite_cost,mean_quota,mean_yard_capacity,unstable,queue_tail_slope,terminal_system,uncompleted_at_drain_limit,drain_truncated,drain_minutes,first_queue_threshold_period,mean_net_queue_drift,tail_net_queue_drift,service_floor_binding_rate,projection_binding_rate,total_generated_arrivals,requested,accepted,fidelity_level,fidelity_label,fidelity_description,pto_request_multiplier,pto_show_multiplier,pto_gate_service_multiplier,pto_yard_service_multiplier,oracle_pto_quota,oracle_pto_yard_capacity
public_peak_workload,pto,42,23185,23185,1.0,0.854589015849613,0.8694802801326944,10.915661840453403,3.1896394386741314,14.105301279127534,34.122782744165306,30.125271087193088,7.969504830917873,2.2062198067632854,8.894999999999998,0.9760265700483092,0.9276015518028298,0.18900150959672202,0.36860755329194267,23.0,8.0,0,-0.03286908632597606,0,0,0,23,-1,-0.007246376811594203,-0.08181818181818182,0.33967391304347827,0.0,30265,27130,23589,mild_misspecification,轻度失真,PTO 轻度低估服务时间和实际到港压力。,1.0,0.95,0.9,0.88,23,8
public_peak_workload,online_joint,42,23097,23097,1.0,0.8513453741245853,0.8660892001474383,13.917092685112745,0.5166699276309741,14.43376261274372,46.35399273475778,30.45631965478381,10.027596618357489,0.33061594202898553,1.4333333333333333,0.9729695048309178,0.8245353412020079,0.21275490323418625,0.40668503082685475,22.768115942028984,8.96376811594203,0,-0.0024996196390234017,0,0,0,23,461,-0.0036231884057971015,-0.03636363636363636,0.5570652173913043,0.016304347826086956,30017,27130,23497,mild_misspecification,轻度失真,PTO 轻度低估服务时间和实际到港压力。,1.0,0.95,0.9,0.88,23,8
public_peak_workload,pto,42,25428,23619,0.9288579518640868,0.8705860670844084,0.9556579432362698,1412.3309609945873,2533.7628604089928,3946.0938214035796,5713.15131269366,3962.1091903861784,1075.1930253623188,1711.814221014493,2602.94,1.0,1.0016623150565709,0.16215758499513103,42.05964512986386,28.0,7.0,1,3.4270798419952224,1819,1819,1,2880,336,3.1222826086956523,3.3136363636363635,0.004528985507246377,0.0,33144,27130,25927,medium_misspecification,中度失真,PTO 中度低估闸口与堆场服务时间，因而高估系统处理能力。,1.0,0.92,0.75,0.7,28,7
public_peak_workload,online_joint,42,23097,23097,1.0,0.8513453741245853,0.8660892001474383,13.917092685112745,0.5166699276309741,14.43376261274372,46.35399273475778,30.45631965478381,10.027596618357489,0.33061594202898553,1.4333333333333333,0.9729695048309178,0.8245353412020079,0.21275490323418625,0.40668503082685475,22.768115942028984,8.96376811594203,0,-0.0024996196390234017,0,0,0,23,461,-0.0036231884057971015,-0.03636363636363636,0.5570652173913043,0.016304347826086956,30017,27130,23497,medium_misspecification,中度失真,PTO 中度低估闸口与堆场服务时间，因而高估系统处理能力。,1.0,0.92,0.75,0.7,28,7
public_peak_workload,pto,42,25902,19665,0.7592077831827658,0.7248433468485072,0.9736822705492075,1704.858493653426,6427.284210526316,8132.142704179742,11441.643280625494,8148.122058362301,1454.3675422705317,4117.09311594203,6411.32,1.0,1.0,0.16842105263157894,83.80086650461783,30.0,6.0,1,6.41459055314814,6247,6247,1,2880,336,6.2644927536231885,6.3954545454545455,0.0,1.0,33740,27130,26416,severe_misspecification,严重失真,PTO 严重低估服务时间并高估闸口—堆场处理能力。,1.0,0.9,0.58,0.52,30,6
public_peak_workload,online_joint,42,23097,23097,1.0,0.8513453741245853,0.8660892001474383,13.917092685112745,0.5166699276309741,14.43376261274372,46.35399273475778,30.45631965478381,10.027596618357489,0.33061594202898553,1.4333333333333333,0.9729695048309178,0.8245353412020079,0.21275490323418625,0.40668503082685475,22.768115942028984,8.96376811594203,0,-0.0024996196390234017,0,0,0,23,461,-0.0036231884057971015,-0.03636363636363636,0.5570652173913043,0.016304347826086956,30017,27130,23497,severe_misspecification,严重失真,PTO 严重低估服务时间并高估闸口—堆场处理能力。,1.0,0.9,0.58,0.52,30,6
public_peak_workload,pto,43,21168,21168,1.0,0.7772922557191643,0.78669261557669,2.8601344446008232,1.0631037303669792,3.923238174967802,10.856688807186945,19.879020487892973,2.0676328502415457,0.5891908212560387,2.494999999999997,0.9184782608695652,0.8434653578358635,0.2069397203325775,0.28918031795142585,20.0,8.0,0,-0.002223787493731101,0,0,0,17,-1,0.005434782608695652,0.00909090909090909,0.7663043478260869,0.0,27524,27233,21424,high_fidelity,高保真模型,PTO 使用无偏的需求、履约和服务时间估计。,1.0,1.0,1.0,1.0,20,8
public_peak_workload,online_joint,43,23807,23807,1.0,0.8741967465942055,0.8874894429552381,20.5020628308317,9.665500958269362,30.167563789101067,58.15358752839712,46.1245092253173,15.078230676328504,6.931521739130434,13.75666666666666,0.9895908816425121,0.9994145715545932,0.17459150669971016,0.5565662972233997,23.75,7.594202898550725,1,0.025302232014560708,0,0,0,43,368,0.022644927536231884,0.05454545454545454,0.41394927536231885,0.006340579710144928,30957,27233,24169,high_fidelity,高保真模型,PTO 使用无偏的需求、履约和服务时间估计。,1.0,1.0,1.0,1.0,20,8
public_peak_workload,pto,43,23400,23400,1.0,0.8592516432269672,0.8718833767855175,10.590695822745953,3.1612168623755896,13.751912685121543,30.911946244998575,29.717895591104448,7.814915458937198,2.2093599033816425,7.518333333333324,0.9790232487922705,0.9332496290377811,0.1872008547008547,0.3636117407225637,23.0,8.0,0,-0.012235865128693598,0,0,0,22,-1,0.009963768115942028,0.004545454545454545,0.338768115942029,0.0,30417,27233,23744,mild_misspecification,轻度失真,PTO 轻度低估服务时间和实际到港压力。,1.0,0.95,0.9,0.88,23,8
public_peak_workload,online_joint,43,23807,23807,1.0,0.8741967465942055,0.8874894429552381,20.5020628308317,9.665500958269362,30.167563789101067,58.15358752839712,46.1245092253173,15.078230676328504,6.931521739130434,13.75666666666666,0.9895908816425121,0.9994145715545932,0.17459150669971016,0.5565662972233997,23.75,7.594202898550725,1,0.025302232014560708,0,0,0,43,368,0.022644927536231884,0.05454545454545454,0.41394927536231885,0.006340579710144928,30957,27233,24169,mild_misspecification,轻度失真,PTO 轻度低估服务时间和实际到港压力。,1.0,0.95,0.9,0.88,23,8
