seed_block,seed,scenario,design,design_value,path,weighted_cost,mean_queue,terminal_yard_backlog,late_horizon_drift
1,52001,high,gain_multiplier,0.5,75,0.2234354950479632,6.317028985507246,0.0,0.0036501352002395846
1,52001,high,gain_multiplier,0.5,76,0.21800977041028186,6.148550724637682,7.0,0.00011377002504351147
1,52001,high,gain_multiplier,0.5,77,0.2296130312798469,6.745471014492754,0.0,0.003233683739946788
1,52001,high,gain_multiplier,0.5,78,0.21034219794651324,5.586050724637682,5.0,0.001117409363755919
1,52001,high,gain_multiplier,0.5,79,0.21124573055520934,5.548913043478261,2.0,-0.0007341069188668354
2,52002,high,gain_multiplier,0.5,0,0.22685714359868717,6.503623188405797,0.0,-0.0013961106602025182
2,52002,high,gain_multiplier,0.5,1,0.22405370156970206,6.428442028985507,2.0,-0.0014578513795632793
2,52002,high,gain_multiplier,0.5,2,0.22127743345376044,6.241847826086956,0.0,-0.0016615197982630134
2,52002,high,gain_multiplier,0.5,3,0.22184355664216576,6.296195652173913,1.0,-0.0005476369255074892
2,52002,high,gain_multiplier,0.5,4,0.22466285012042692,6.490942028985507,0.0,-0.002237151636942869
2,52002,high,gain_multiplier,0.5,5,0.2182475421494124,6.121376811594203,5.0,-0.0036462289332853007
2,52002,high,gain_multiplier,0.5,6,0.21498214359868778,5.911231884057971,1.0,-0.002235524025711917
2,52002,high,gain_multiplier,0.5,7,0.2146198247581081,5.861413043478261,6.0,-0.0006585857577506847
2,52002,high,gain_multiplier,0.5,8,0.21021312185955687,5.584239130434782,12.0,0.0010800828128594308
2,52002,high,gain_multiplier,0.5,9,0.23966511461318074,7.383152173913044,0.0,-0.0022306411920190628
2,52002,high,gain_multiplier,0.5,10,0.2287321435986874,6.746376811594203,3.0,-0.000845652541894713
2,52002,high,gain_multiplier,0.5,11,0.21405823055520892,5.745471014492754,3.0,-0.0030571964288039445
2,52002,high,gain_multiplier,0.5,12,0.23613929939578926,7.168478260869565,3.0,-0.004238570913936259
2,52002,high,gain_multiplier,0.5,13,0.21980777765665865,6.165760869565218,6.0,0.0030365800198785585
2,52002,high,gain_multiplier,0.5,14,0.22699527765665883,6.558876811594203,15.0,0.004808451859600085
2,52002,high,gain_multiplier,0.5,15,0.21156049504796276,5.683876811594203,5.0,-0.0008055047981979089
2,52002,high,gain_multiplier,0.5,16,0.21690696243926733,5.933876811594203,3.0,-0.0025423829964539776
2,52002,high,gain_multiplier,0.5,17,0.21789881026535396,6.045289855072464,1.0,2.9405509572524185e-05
2,52002,high,gain_multiplier,0.5,18,0.21413975229433949,5.855072463768116,4.0,-0.0021720471877048077
2,52002,high,gain_multiplier,0.5,19,0.2094567812798468,5.51268115942029,0.0,0.00014822112943198537
2,52002,high,gain_multiplier,0.5,20,0.22453377403347025,6.398550724637682,0.0,0.0010557228981028564
2,52002,high,gain_multiplier,0.5,21,0.22830868345375996,6.7355072463768115,13.0,-0.0027006953155178626
2,52002,high,gain_multiplier,0.5,22,0.2222851327291224,6.332427536231884,9.0,-9.69513756570124e-05
2,52002,high,gain_multiplier,0.5,23,0.23600116533781784,7.063405797101449,0.0,0.004235966735966736
2,52002,high,gain_multiplier,0.5,24,0.21971946243926715,6.230072463768116,0.0,0.000604115035221507
2,52002,high,gain_multiplier,0.5,25,0.226159679830572,6.509963768115942,0.0,-0.004086660532380783
2,52002,high,gain_multiplier,0.5,26,0.23360759649723817,7.034420289855072,17.0,0.003984229532246234
2,52002,high,gain_multiplier,0.5,27,0.2207973609899919,6.203804347826087,9.0,0.0005722138550948571
2,52002,high,gain_multiplier,0.5,28,0.23580868345376027,7.095108695652174,0.0,0.0029750020616408925
2,52002,high,gain_multiplier,0.5,29,0.21860080301897744,6.090579710144928,0.0,0.0014094570722963207
2,52002,high,gain_multiplier,0.5,30,0.22536257838129634,6.422101449275362,9.0,0.0006746991089371047
2,52002,high,gain_multiplier,0.5,31,0.22248667258419497,6.295289855072464,0.0,-0.0021991197878463015
2,52002,high,gain_multiplier,0.5,32,0.23567054939578944,7.16213768115942,0.0,-0.0013781526829543531
2,52002,high,gain_multiplier,0.5,33,0.21528558562767303,5.833333333333333,8.0,0.005008648041007122
2,52002,high,gain_multiplier,0.5,34,0.20833359287404996,5.452898550724638,0.0,0.0008818940186372337
2,52002,high,gain_multiplier,0.5,35,0.2412683754827459,7.499094202898551,0.0,0.0008846067040221529
2,52002,high,gain_multiplier,0.5,36,0.2253127595407167,6.5606884057971016,0.0,0.0017489767750728084
2,52002,high,gain_multiplier,0.5,37,0.23265424504796278,6.938405797101449,8.0,-0.0006526178499038624
2,52002,high,gain_multiplier,0.5,38,0.22547127403347011,6.483695652173913,0.0,0.0031775311524789604
2,52002,high,gain_multiplier,0.5,39,0.21836982475810796,6.052536231884058,0.0,0.0007390440062673883
2,52002,high,gain_multiplier,0.5,40,0.23724890084506445,7.231884057971015,9.0,0.0024891601092018626
2,52002,high,gain_multiplier,0.5,41,0.21879328490303557,5.986413043478261,4.0,-0.00035259484633179834
2,52002,high,gain_multiplier,0.5,42,0.226703158091441,6.550724637681159,6.0,-0.0014519377254241556
2,52002,high,gain_multiplier,0.5,43,0.22958132838129652,6.791666666666667,0.0,0.001926603414077318
2,52002,high,gain_multiplier,0.5,44,0.21347172693202113,5.809782608695652,15.0,-0.00191982170061502
2,52002,high,gain_multiplier,0.5,45,0.2287932849030355,6.757246376811594,0.0,0.0014803124145504104
2,52002,high,gain_multiplier,0.5,46,0.22143821243926745,6.33786231884058,2.0,0.0002372514637650337
2,52002,high,gain_multiplier,0.5,47,0.2287276146131804,6.703804347826087,1.0,-0.0008853662559299303
2,52002,high,gain_multiplier,0.5,48,0.21202018707694845,5.704710144927536,0.0,-0.001449604815993125
2,52002,high,gain_multiplier,0.5,49,0.22902879214941183,6.797101449275362,6.0,-0.0007902595063346629
2,52002,high,gain_multiplier,0.5,50,0.20999799504796304,5.6476449275362315,0.0,-0.0006061766761140457
2,52002,high,gain_multiplier,0.5,51,0.22159219794651355,6.322463768115942,2.0,0.0010413456655627845
2,52002,high,gain_multiplier,0.5,52,0.23798033200448468,7.311594202898551,0.0,-0.004605868515054319
2,52002,high,gain_multiplier,0.5,53,0.2167439189610063,5.963768115942029,0.0,0.0020399394094592423
2,52002,high,gain_multiplier,0.5,54,0.2347873972218759,7.0896739130434785,6.0,-0.0008823280482988207
2,52002,high,gain_multiplier,0.5,55,0.21128649142477443,5.655797101449275,2.0,4.2480653127834754e-05
2,52002,high,gain_multiplier,0.5,56,0.23145179939578908,6.951086956521739,8.0,2.615028711062114e-05
2,52002,high,gain_multiplier,0.5,57,0.22198621968564416,6.280797101449275,0.0,0.0014937130803519114
2,52002,high,gain_multiplier,0.5,58,0.22525614722187606,6.533514492753623,0.0,-0.0034090317232279652
2,52002,high,gain_multiplier,0.5,59,0.23451339359868778,7.07518115942029,11.0,-0.0002447927291351091
2,52002,high,gain_multiplier,0.5,60,0.22435714359868766,6.432065217391305,10.0,0.0019139080464758962
2,52002,high,gain_multiplier,0.5,61,0.23081094794651327,6.8351449275362315,0.0,0.0036736813093806832
2,52002,high,gain_multiplier,0.5,62,0.22763386461318103,6.6875,7.0,0.004832377744695073
2,52002,high,gain_multiplier,0.5,63,0.22639065809144104,6.570652173913044,4.0,-0.003201782559820138
2,52002,high,gain_multiplier,0.5,64,0.20615515084506422,5.3106884057971016,0.0,0.003107435362132648
2,52002,high,gain_multiplier,0.5,65,0.22282634649723881,6.354166666666667,1.0,0.0023857525423287428
2,52002,high,gain_multiplier,0.5,66,0.21690922693202114,5.9981884057971016,0.0,0.004160120052604395
2,52002,high,gain_multiplier,0.5,67,0.21629102041028164,5.986413043478261,0.0,-0.0005009787368868789
2,52002,high,gain_multiplier,0.5,68,0.2278467269320209,6.591485507246377,0.0,6.803414945377368e-05
2,52002,high,gain_multiplier,0.5,69,0.22504554939578886,6.453804347826087,3.0,-0.0003377293304224411
2,52002,high,gain_multiplier,0.5,70,0.21425297693202108,5.846014492753623,0.0,-0.0007750684681791153
